epoch,time,loss,accuracy,val_loss,val_accuracy,gpu_power_W,gpu_temp_C,gpu_util_%
pre,2023-02-26 22:59:19,0,0,0,0,103.70,40,0
0,2023-02-26 23:00:42,4.392545,0.05696,4.805632,0.009215,122.57,44,0
1,2023-02-26 23:01:06,3.713449,0.127447,4.859459,0.011218,147.18,48,0
2,2023-02-26 23:01:32,3.525003,0.168721,4.717773,0.013072,130.07,47,0
3,2023-02-26 23:01:56,3.517684,0.17969,4.597477,0.014022,149.32,50,0
4,2023-02-26 23:02:21,3.455662,0.186232,4.439551,0.047276,149.36,51,0
5,2023-02-26 23:02:45,3.367625,0.197891,4.437742,0.045673,149.53,52,0
6,2023-02-26 23:03:09,3.294966,0.208281,4.351596,0.047676,149.35,52,0
7,2023-02-26 23:03:34,3.237165,0.216358,4.250329,0.064503,149.43,52,0
8,2023-02-26 23:03:58,3.184192,0.225992,4.226274,0.084936,149.36,52,0
9,2023-02-26 23:04:23,3.157412,0.233557,3.94384,0.09375,150.28,52,0
10,2023-02-26 23:04:48,3.140072,0.240054,4.214285,0.0625,150.52,52,0
11,2023-02-26 23:05:12,3.117172,0.240922,4.179379,0.082131,149.93,52,0
12,2023-02-26 23:05:37,3.102799,0.242724,4.389253,0.060096,149.74,52,0
13,2023-02-26 23:06:01,3.092406,0.24664,4.714571,0.043269,150.11,52,0
14,2023-02-26 23:06:26,3.086557,0.24624,4.069998,0.086939,150.42,52,0
15,2023-02-26 23:06:50,3.080104,0.248976,4.317212,0.071314,150.43,52,0
16,2023-02-26 23:07:15,3.067347,0.250601,4.919728,0.027244,150.27,52,0
17,2023-02-26 23:07:39,3.059691,0.254517,4.21869,0.056891,149.80,52,0
18,2023-02-26 23:08:04,3.06603,0.253201,4.717055,0.052885,149.52,52,0
19,2023-02-26 23:08:28,3.057125,0.252625,4.267268,0.058894,149.39,52,0
20,2023-02-26 23:08:53,3.060234,0.25267,4.559505,0.053285,149.23,52,0
21,2023-02-26 23:09:18,3.056071,0.255763,4.007365,0.077324,149.31,52,0
22,2023-02-26 23:09:42,3.055633,0.255384,4.404684,0.046074,149.20,52,0
23,2023-02-26 23:10:07,3.05264,0.253004,5.02232,0.033253,148.87,52,0
24,2023-02-26 23:10:32,3.057041,0.253426,4.384348,0.050881,150.92,52,0
25,2023-02-26 23:10:57,3.048517,0.254739,5.443003,0.015224,149.05,52,0
26,2023-02-26 23:11:21,3.049808,0.256497,5.06287,0.016827,148.80,52,0
27,2023-02-26 23:11:45,3.048119,0.255473,4.277865,0.05719,148.57,52,0
28,2023-02-26 23:12:10,3.051988,0.256074,4.55846,0.024038,148.48,52,0
29,2023-02-26 23:12:34,3.049388,0.256052,5.665502,0.013622,148.30,52,0
30,2023-02-26 23:12:58,3.051754,0.256475,4.278512,0.070112,148.38,52,0
31,2023-02-26 23:13:23,3.048807,0.257921,4.179232,0.081731,148.20,51,0
32,2023-02-26 23:13:47,3.053566,0.254828,4.216323,0.058894,148.54,51,0
33,2023-02-26 23:14:12,3.055887,0.254517,4.511456,0.023638,148.02,51,0
34,2023-02-26 23:14:37,3.05366,0.255763,4.334257,0.045752,148.01,51,0
35,2023-02-26 23:15:01,3.057395,0.255318,4.259315,0.059295,148.12,51,0
36,2023-02-26 23:15:25,3.054049,0.255807,4.94961,0.03766,148.59,51,0
37,2023-02-26 23:15:49,3.04985,0.256452,4.505016,0.048878,149.83,52,0
38,2023-02-26 23:16:13,3.057388,0.256163,4.34761,0.058494,149.62,51,0
39,2023-02-26 23:16:38,3.056036,0.256541,4.446432,0.057292,149.37,51,0
40,2023-02-26 23:17:03,3.055935,0.256252,4.326447,0.044471,149.64,51,0
41,2023-02-26 23:17:28,3.058583,0.254717,4.378304,0.054888,149.72,51,0
42,2023-02-26 23:17:52,3.055842,0.254517,5.650367,0.016827,149.73,51,0
43,2023-02-26 23:18:16,3.050802,0.256608,4.626108,0.036458,149.33,51,0
44,2023-02-26 23:18:40,3.056635,0.254428,4.480895,0.029247,149.10,51,0
45,2023-02-26 23:19:05,3.065062,0.254472,4.624975,0.045272,149.60,51,0
46,2023-02-26 23:19:29,3.056667,0.258477,6.512734,0.010817,148.80,51,0
47,2023-02-26 23:19:53,3.0712,0.252069,4.887788,0.028446,148.53,51,0
48,2023-02-26 23:20:18,3.057009,0.255896,4.529612,0.032452,148.56,51,0
49,2023-02-26 23:20:42,3.066939,0.25425,4.779889,0.04367,148.19,51,0
post,2023-02-26 23:20:47,0,0,0,0,107.78,46,0
